creation_date,id,referring_link_click_id,os,initial_ip_address,,,referrring_link_id,referring_link_id,referring_identity_id,link_channel,link_feature,link_stage,link_creation_source,balance,links_created
2015-01-27T15:33:10.324Z,88600000000000000,88600000000000000,iOS,69.243.126.182,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-27T15:18:14.616Z,88600000000000000,88600000000000000,iOS,108.45.80.243,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-27T15:06:24.827Z,88600000000000000,88600000000000000,iOS,108.18.114.62,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-27T15:02:15.335Z,88600000000000000,88600000000000000,iOS,166.170.32.139,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-27T14:43:38.599Z,88600000000000000,88600000000000000,iOS,68.83.216.31,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-27T14:35:43.808Z,88600000000000000,88600000000000000,iOS,166.170.32.56,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-27T13:58:28.555Z,88600000000000000,88600000000000000,iOS,70.208.128.51,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-27T13:48:42.385Z,88600000000000000,88600000000000000,iOS,66.87.82.126,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-27T13:44:35.196Z,88600000000000000,88600000000000000,iOS,98.169.137.49,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-27T13:39:53.717Z,88600000000000000,88600000000000000,iOS,73.39.70.67,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-27T13:03:20.251Z,88600000000000000,88600000000000000,iOS,166.170.33.67,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-27T12:52:41.859Z,88600000000000000,88600000000000000,iOS,76.26.154.220,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-27T12:38:59.041Z,88600000000000000,88600000000000000,iOS,96.255.104.57,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-27T12:28:36.890Z,88600000000000000,88600000000000000,iOS,74.103.64.140,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-27T12:26:59.671Z,88600000000000000,88600000000000000,iOS,69.140.102.206,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-27T12:24:46.804Z,88600000000000000,88600000000000000,iOS,71.163.94.189,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-01-23T22:46:02.617Z,87300000000000000,87300000000000000,iOS,108.48.88.217,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
2015-02-17T22:55:54.986Z,96400000000000000,96400000000000000,iOS,67.180.198.72,,,94900000000000000,94900000000000000,null,null,marketing,null,1,null,0
2015-02-13T19:39:32.404Z,94900000000000000,94900000000000000,iOS,24.130.8.48,,,74400000000000000,74400000000000000,null,null,marketing,null,1,null,0
2015-02-11T02:42:51.129Z,93900000000000000,93900000000000000,iOS,24.130.8.48,,,93900000000000000,93900000000000000,null,null,marketing,null,1,null,0
2015-01-22T05:10:50.361Z,86700000000000000,86700000000000000,iOS,108.77.232.27,,,84100000000000000,84100000000000000,null,Press Kit,marketing,null,1,null,0
2015-02-21T03:58:45.261Z,97500000000000000,97500000000000000,iOS,108.18.23.167,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-21T03:31:36.706Z,97500000000000000,97500000000000000,iOS,71.179.83.119,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-21T02:01:01.971Z,97500000000000000,97500000000000000,iOS,70.192.208.249,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-20T23:12:58.155Z,97500000000000000,97500000000000000,iOS,174.71.44.176,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-20T21:25:36.282Z,97400000000000000,97400000000000000,iOS,64.134.184.131,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-20T21:18:57.841Z,97400000000000000,97400000000000000,iOS,70.208.149.57,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-20T15:23:03.471Z,97300000000000000,97300000000000000,iOS,8.38.167.246,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-20T14:36:18.181Z,97300000000000000,97300000000000000,iOS,68.100.19.13,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-19T20:18:45.182Z,97100000000000000,97100000000000000,iOS,73.39.43.187,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-19T20:17:12.445Z,97100000000000000,97100000000000000,iOS,97.80.242.76,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-19T20:11:36.386Z,97000000000000000,97000000000000000,iOS,70.208.152.152,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-19T19:56:58.983Z,97000000000000000,97000000000000000,iOS,69.250.147.223,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-19T18:04:52.655Z,97000000000000000,97000000000000000,iOS,136.167.243.203,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-19T14:47:00.190Z,97000000000000000,97000000000000000,iOS,70.208.140.128,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-19T01:21:58.840Z,96800000000000000,96800000000000000,iOS,71.62.105.219,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-18T21:13:58.210Z,96700000000000000,96700000000000000,iOS,166.170.37.123,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-18T12:27:45.616Z,96600000000000000,96600000000000000,iOS,73.212.252.242,,,86500000000000000,86500000000000000,null,Twitter,marketing,null,1,null,0
2015-02-17T13:58:07.820Z,96200000000000000,96200000000000000,iOS,73.180.129.211,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-17T11:54:42.222Z,96200000000000000,96200000000000000,iOS,70.192.201.173,,,86500000000000000,86500000000000000,null,Twitter,marketing,null,1,null,0
2015-02-16T17:27:59.151Z,95900000000000000,95900000000000000,iOS,73.172.79.36,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-16T15:58:05.514Z,95900000000000000,95900000000000000,iOS,71.62.229.65,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-16T15:43:58.614Z,95900000000000000,95900000000000000,iOS,76.26.151.90,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-16T14:35:02.217Z,95900000000000000,95900000000000000,iOS,71.121.238.161,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-16T13:53:55.279Z,95900000000000000,95900000000000000,iOS,98.197.84.27,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-16T10:03:35.596Z,95800000000000000,95800000000000000,iOS,166.170.41.85,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-16T00:34:07.772Z,95700000000000000,95700000000000000,iOS,24.126.35.192,,,86500000000000000,86500000000000000,null,Twitter,marketing,null,1,null,0
2015-02-15T21:28:17.474Z,95600000000000000,95600000000000000,iOS,173.50.127.192,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-15T20:25:10.530Z,95600000000000000,95600000000000000,iOS,108.31.75.106,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-15T17:54:19.908Z,95600000000000000,95600000000000000,iOS,70.208.148.132,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-15T17:16:17.592Z,95600000000000000,95600000000000000,iOS,70.208.163.38,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-15T14:53:28.538Z,95500000000000000,95500000000000000,iOS,75.75.107.193,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-15T12:56:50.475Z,95500000000000000,95500000000000000,iOS,69.255.167.20,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-14T23:40:31.656Z,95300000000000000,95300000000000000,iOS,70.208.154.165,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-14T19:30:43.524Z,95200000000000000,95200000000000000,iOS,72.205.44.105,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-14T18:52:57.169Z,95200000000000000,95200000000000000,iOS,98.204.206.167,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-14T15:33:07.530Z,95200000000000000,95200000000000000,iOS,70.192.198.19,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-14T13:06:55.942Z,95100000000000000,95100000000000000,iOS,66.87.83.202,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-13T17:20:09.396Z,94800000000000000,94800000000000000,iOS,8.20.70.240,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-13T17:10:25.811Z,94800000000000000,94800000000000000,iOS,72.69.5.164,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-13T17:00:06.034Z,94800000000000000,94800000000000000,iOS,144.126.16.164,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-13T16:46:32.886Z,94800000000000000,94800000000000000,iOS,70.208.149.165,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-13T16:34:54.025Z,94800000000000000,94800000000000000,iOS,64.26.103.9,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-13T16:32:10.439Z,94800000000000000,94800000000000000,iOS,166.171.58.53,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-13T16:28:58.021Z,94800000000000000,94800000000000000,iOS,50.202.55.2,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-13T14:58:22.407Z,94800000000000000,94800000000000000,iOS,96.255.248.235,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-13T14:08:47.653Z,94800000000000000,94800000000000000,iOS,166.170.30.128,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-13T13:37:40.126Z,94800000000000000,94800000000000000,iOS,151.188.213.231,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-13T11:18:56.705Z,94700000000000000,94700000000000000,iOS,66.87.81.86,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-13T01:24:02.894Z,94600000000000000,94600000000000000,iOS,70.208.141.225,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-12T17:08:42.690Z,94500000000000000,94500000000000000,iOS,172.56.29.238,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-11T20:05:46.734Z,94100000000000000,94100000000000000,iOS,70.192.201.231,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-11T17:28:49.815Z,94100000000000000,94100000000000000,iOS,131.118.85.100,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-11T16:44:25.532Z,94100000000000000,94100000000000000,iOS,70.192.202.235,,,86500000000000000,86500000000000000,null,Twitter,marketing,null,1,null,0
2015-02-11T15:26:42.718Z,94100000000000000,94100000000000000,iOS,131.118.85.100,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-11T06:14:27.207Z,93900000000000000,93900000000000000,iOS,184.176.82.40,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-10T14:45:58.722Z,93700000000000000,93700000000000000,iOS,73.39.230.95,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-10T13:37:23.919Z,93700000000000000,93700000000000000,iOS,73.39.143.186,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-10T10:50:19.113Z,93600000000000000,93600000000000000,iOS,172.56.3.20,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-08T22:45:04.348Z,93100000000000000,93100000000000000,iOS,99.120.116.69,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-07T11:45:56.361Z,92600000000000000,92600000000000000,iOS,67.234.98.96,,,86500000000000000,86500000000000000,null,Twitter,marketing,null,1,null,0
2015-02-06T03:40:39.380Z,92100000000000000,92100000000000000,iOS,99.183.236.226,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-05T19:58:04.101Z,92000000000000000,92000000000000000,iOS,72.208.192.56,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-05T19:45:52.339Z,92000000000000000,92000000000000000,iOS,99.149.26.174,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-05T18:17:27.348Z,91900000000000000,91900000000000000,iOS,76.95.66.15,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-05T16:56:22.719Z,91900000000000000,91900000000000000,iOS,67.253.53.20,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-05T16:38:12.301Z,91900000000000000,91900000000000000,iOS,70.192.69.189,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-05T16:37:59.046Z,91900000000000000,91900000000000000,iOS,69.131.9.157,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-05T16:33:09.770Z,91900000000000000,91900000000000000,iOS,120.147.227.165,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-05T16:24:59.837Z,91900000000000000,91900000000000000,iOS,166.172.185.185,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-05T16:15:19.022Z,91900000000000000,91900000000000000,iOS,97.92.54.223,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-05T16:13:17.607Z,91900000000000000,91900000000000000,iOS,139.102.167.204,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-05T16:09:54.304Z,91900000000000000,91900000000000000,iOS,166.171.121.245,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-05T16:07:09.620Z,91900000000000000,91900000000000000,iOS,66.87.149.213,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-05T16:02:45.632Z,91900000000000000,91900000000000000,iOS,68.53.96.168,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-05T15:59:51.464Z,91900000000000000,91900000000000000,iOS,50.169.1.19,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-05T15:59:32.501Z,91900000000000000,91900000000000000,iOS,166.173.61.40,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-05T15:59:18.765Z,91900000000000000,91900000000000000,iOS,50.30.112.190,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-05T15:59:05.277Z,91900000000000000,91900000000000000,iOS,198.150.95.27,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-05T15:58:01.489Z,91900000000000000,91900000000000000,iOS,71.43.252.50,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-05T15:56:41.490Z,91900000000000000,91900000000000000,iOS,64.134.238.199,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-05T15:56:32.370Z,91900000000000000,91900000000000000,iOS,70.208.225.47,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-05T02:05:27.850Z,91700000000000000,91700000000000000,iOS,98.218.192.238,,,84100000000000000,84100000000000000,null,Twitter,marketing,null,1,null,0
2015-02-03T16:07:14.699Z,91200000000000000,91200000000000000,iOS,38.127.187.234,,,86500000000000000,86500000000000000,null,Twitter,marketing,null,1,null,0
2015-02-03T02:40:05.889Z,91000000000000000,91000000000000000,iOS,71.62.8.152,,,86500000000000000,86500000000000000,null,Twitter,marketing,null,1,null,0
2015-02-01T15:23:38.567Z,90500000000000000,90500000000000000,iOS,96.244.242.26,,,86500000000000000,86500000000000000,null,Twitter,marketing,null,1,null,0
2015-01-31T20:20:17.644Z,90200000000000000,90200000000000000,iOS,98.117.89.126,,,86500000000000000,86500000000000000,null,Twitter,marketing,null,1,null,0
2015-01-30T12:38:24.626Z,89700000000000000,89700000000000000,iOS,166.170.34.175,,,86500000000000000,86500000000000000,null,Twitter,marketing,null,1,null,0
2015-01-27T18:21:16.101Z,88700000000000000,88700000000000000,iOS,68.50.62.128,,,86500000000000000,86500000000000000,null,Twitter,marketing,null,1,null,0
2015-01-27T17:59:31.470Z,88700000000000000,88700000000000000,iOS,65.194.222.23,,,86500000000000000,86500000000000000,null,Twitter,marketing,null,1,null,0
2015-01-27T17:45:27.987Z,88700000000000000,88700000000000000,iOS,66.87.82.173,,,86500000000000000,86500000000000000,null,Twitter,marketing,null,1,null,0
2015-01-27T13:07:33.622Z,88600000000000000,88600000000000000,iOS,205.197.242.11,,,86500000000000000,86500000000000000,null,Twitter,marketing,null,1,null,0
2015-01-27T05:25:30.837Z,88500000000000000,88500000000000000,iOS,166.170.32.147,,,86500000000000000,86500000000000000,null,Twitter,marketing,null,1,null,0
2015-01-27T01:21:24.881Z,88400000000000000,88400000000000000,iOS,98.225.211.16,,,86500000000000000,86500000000000000,null,Twitter,marketing,null,1,null,0
2015-01-26T20:17:40.682Z,88400000000000000,88400000000000000,iOS,66.189.30.250,,,86500000000000000,86500000000000000,null,Twitter,marketing,null,1,null,0
2015-01-26T19:24:21.786Z,88300000000000000,88300000000000000,iOS,73.163.132.68,,,86500000000000000,86500000000000000,null,Twitter,marketing,null,1,null,0
2015-01-26T03:53:56.677Z,88100000000000000,88100000000000000,iOS,75.75.3.186,,,86500000000000000,86500000000000000,null,Twitter,marketing,null,1,null,0
2015-01-26T01:59:17.367Z,88100000000000000,88100000000000000,iOS,108.31.133.120,,,86500000000000000,86500000000000000,null,Twitter,marketing,null,1,null,0
2015-01-25T19:17:31.229Z,88000000000000000,88000000000000000,iOS,166.172.185.43,,,86500000000000000,86500000000000000,null,Twitter,marketing,null,1,null,0
2015-01-25T18:53:55.905Z,88000000000000000,88000000000000000,iOS,166.171.56.84,,,86500000000000000,86500000000000000,null,Twitter,marketing,null,1,null,0
2015-01-25T18:27:08.871Z,88000000000000000,88000000000000000,iOS,70.208.132.189,,,86500000000000000,86500000000000000,null,Twitter,marketing,null,1,null,0
2015-01-25T17:58:00.753Z,88000000000000000,88000000000000000,iOS,70.192.197.61,,,86500000000000000,86500000000000000,null,Twitter,marketing,null,1,null,0
2015-01-25T16:43:25.803Z,87900000000000000,87900000000000000,iOS,70.208.129.229,,,86500000000000000,86500000000000000,null,Twitter,marketing,null,1,null,0
2015-01-25T16:24:52.365Z,87900000000000000,87900000000000000,iOS,24.126.38.72,,,86500000000000000,86500000000000000,null,Twitter,marketing,null,1,null,0
2015-01-25T13:09:57.498Z,87900000000000000,87900000000000000,iOS,166.171.58.5,,,86500000000000000,86500000000000000,null,Twitter,marketing,null,1,null,0
2015-01-25T09:40:00.625Z,87800000000000000,87800000000000000,iOS,99.171.176.193,,,86500000000000000,86500000000000000,null,Twitter,marketing,null,1,null,0
2015-01-24T20:28:28.410Z,87600000000000000,87600000000000000,iOS,73.191.21.162,,,86500000000000000,86500000000000000,null,Twitter,marketing,null,1,null,0
2015-01-24T20:00:55.070Z,87600000000000000,87600000000000000,iOS,184.170.109.55,,,86500000000000000,86500000000000000,null,Twitter,marketing,null,1,null,0
2015-01-24T19:04:57.041Z,87600000000000000,87600000000000000,iOS,24.49.33.195,,,86500000000000000,86500000000000000,null,Twitter,marketing,null,1,null,0
2015-01-24T18:53:50.261Z,87600000000000000,87600000000000000,iOS,70.208.153.23,,,86500000000000000,86500000000000000,null,Twitter,marketing,null,1,null,0
2015-01-24T18:42:13.028Z,87600000000000000,87600000000000000,iOS,98.218.69.212,,,86500000000000000,86500000000000000,null,Twitter,marketing,null,1,null,0
2015-01-24T17:45:34.214Z,87600000000000000,87600000000000000,iOS,50.206.156.85,,,86500000000000000,86500000000000000,null,Twitter,marketing,null,1,null,0
2015-01-24T17:34:39.919Z,87600000000000000,87600000000000000,iOS,96.228.21.9,,,86500000000000000,86500000000000000,null,Twitter,marketing,null,1,null,0
2015-01-24T15:04:00.919Z,87600000000000000,87600000000000000,iOS,74.96.198.238,,,86500000000000000,86500000000000000,null,Twitter,marketing,null,1,null,0
2015-01-24T14:37:16.378Z,87500000000000000,87500000000000000,iOS,70.208.134.215,,,86500000000000000,86500000000000000,null,Twitter,marketing,null,1,null,0
2015-01-24T03:45:19.539Z,87400000000000000,87400000000000000,iOS,73.212.201.40,,,86500000000000000,86500000000000000,null,Twitter,marketing,null,1,null,0
2015-01-24T03:15:06.735Z,87400000000000000,87400000000000000,iOS,66.87.82.127,,,86500000000000000,86500000000000000,null,Twitter,marketing,null,1,null,0
2015-01-24T02:08:52.057Z,87400000000000000,87400000000000000,iOS,96.255.143.237,,,86500000000000000,86500000000000000,null,Twitter,marketing,null,1,null,0
2015-01-24T01:06:17.441Z,87300000000000000,87300000000000000,iOS,108.175.190.146,,,86500000000000000,86500000000000000,null,Twitter,marketing,null,1,null,0
2015-01-23T23:15:49.185Z,87300000000000000,87300000000000000,iOS,71.163.36.234,,,86500000000000000,86500000000000000,null,Twitter,marketing,null,1,null,0
2015-01-23T23:00:27.232Z,87300000000000000,87300000000000000,iOS,38.104.194.170,,,86500000000000000,86500000000000000,null,Twitter,marketing,null,1,null,0
2015-01-23T13:30:02.175Z,87200000000000000,87200000000000000,iOS,173.10.151.62,,,86500000000000000,86500000000000000,null,Twitter,marketing,null,1,null,0
2015-01-23T11:29:10.459Z,87100000000000000,87100000000000000,iOS,71.178.171.171,,,86500000000000000,86500000000000000,null,Twitter,marketing,null,1,null,0
2015-01-23T06:21:38.844Z,87100000000000000,87100000000000000,iOS,66.87.83.160,,,86500000000000000,86500000000000000,null,Twitter,marketing,null,1,null,0
2015-01-23T06:19:16.464Z,87100000000000000,87100000000000000,iOS,70.192.210.95,,,86500000000000000,86500000000000000,null,Twitter,marketing,null,1,null,0
2015-01-23T04:27:24.811Z,87000000000000000,87000000000000000,iOS,69.250.209.231,,,86500000000000000,86500000000000000,null,Twitter,marketing,null,1,null,0
2015-01-23T04:11:50.137Z,87000000000000000,87000000000000000,iOS,71.191.175.132,,,86500000000000000,86500000000000000,null,Twitter,marketing,null,1,null,0
2015-01-23T04:07:10.943Z,87000000000000000,87000000000000000,iOS,98.218.10.64,,,86500000000000000,86500000000000000,null,Twitter,marketing,null,1,null,0
2015-01-23T03:51:35.777Z,87000000000000000,87000000000000000,iOS,108.51.187.6,,,86500000000000000,86500000000000000,null,Twitter,marketing,null,1,null,0
2015-01-23T03:33:58.144Z,87000000000000000,87000000000000000,iOS,166.170.35.59,,,86500000000000000,86500000000000000,null,Twitter,marketing,null,1,null,0
2015-01-23T03:31:03.345Z,87000000000000000,87000000000000000,iOS,71.244.130.77,,,86500000000000000,86500000000000000,null,Twitter,marketing,null,1,null,0
2015-01-23T03:27:44.838Z,87000000000000000,87000000000000000,iOS,69.143.115.246,,,86500000000000000,86500000000000000,null,Twitter,marketing,null,1,null,0
2015-01-23T03:24:13.771Z,87000000000000000,87000000000000000,iOS,50.134.111.93,,,86500000000000000,86500000000000000,null,Twitter,marketing,null,1,null,0
2015-01-23T03:22:57.296Z,87000000000000000,87000000000000000,iOS,104.138.255.20,,,86500000000000000,86500000000000000,null,Twitter,marketing,null,1,null,0
2015-01-23T03:19:53.252Z,87000000000000000,87000000000000000,iOS,76.106.1.37,,,86500000000000000,86500000000000000,null,Twitter,marketing,null,1,null,0
2015-02-16T04:15:21.654Z,95700000000000000,95700000000000000,null,null,,,84100000000000000,84100000000000000,null,Facebook,marketing,null,1,null,0
